order_id;created_at;delivered_at;customer_id;city;category;payment;amount;items
727;2023-01-19 14:53;2023-01-23 18:54;1205;Ростов-на-Дону;Одежда;Карта;1465;1
701;2023-03-23 15:00;2023-03-26 10:33;1179;Самара;Одежда;Карта;4572;3
233;2024-02-06 10:39;2024-02-06 15:27;1008;Москва;Косметика;СБП;2571;1
1362;2024-09-30 06:20;;1395;Москва;Одежда;СБП;3375;1
945;2024-10-03 20:38;2024-10-06 03:57;1175;Казань;Дом;СБП;1571;1
681;2024-07-14 12:30;2024-07-19 10:28;1106;Самара;Книги;Карта;309;1
564;2024-02-06 18:38;2024-02-09 09:01;1143;Екатеринбург;Дом;СБП;4201;1
1347;2024-12-10 13:56;2024-12-10 18:44;1301;Москва;Электроника;Карта;18597;1
5;2024-07-05 06:44;2024-07-06 15:24;1338;Москва;Книги;СБП;1019;4
590;2023-11-01 10:51;2023-11-01 21:14;1361;Казань;Электроника;СБП;1826;1
107;2024-03-05 23:03;2024-03-07 06:46;1310;Москва;Спорт;Карта;8497;3
533;2023-09-28 04:53;2023-10-03 14:16;1198;Нижний Новгород;Дом;Карта;2507;2
43;2024-04-27 06:31;;1222;Самара;Электроника;Наличные;17560;1
994;2024-02-22 17:04;2024-02-23 02:31;1156;Москва;Одежда;Наличные;3268;4
514;2024-09-25 11:33;2024-09-28 04:56;1187;Санкт-Петербург;Дом;Карта;1643;3
1226;2023-05-07 12:06;2023-05-11 21:03;1372;Нижний Новгород;Косметика;СБП;2054;1
902;2024-07-23 14:07;2024-07-24 20:23;1066;Москва;Электроника;Карта;10130;5
430;2023-08-23 09:05;2023-08-27 07:19;1183;Ростов-на-Дону;Дом;Карта;2634;1
844;2024-04-08 14:39;2024-04-10 19:52;1300;Санкт-Петербург;Одежда;Карта;3610;1
84;2024-02-25 07:40;2024-02-25 13:43;1306;Санкт-Петербург;Одежда;Карта;3891;1
1258;2023-08-28 04:32;2023-08-30 00:47;1159;Санкт-Петербург;Спорт;Карта;3512;1
710;2023-03-27 05:05;;1184;Москва;Одежда;СБП;2180;1
1037;2024-01-25 19:16;2024-01-28 12:58;1173;Москва;Дом;Карта;2746;5
211;2024-05-17 15:19;2024-05-20 09:36;1131;Ростов-на-Дону;Спорт;Карта;2749;1
812;2023-06-11 13:18;2023-06-14 14:55;1085;Ростов-на-Дону;Спорт;СБП;5083;2
836;2024-10-07 07:20;2024-10-11 20:14;1287;Екатеринбург;Дом;СБП;2811;2
1208;2024-08-31 20:57;2024-09-01 14:05;1162;Санкт-Петербург;Электроника;СБП;23895;3
588;2023-09-16 09:15;2023-09-20 08:15;1034;Ростов-на-Дону;Дом;Карта;4500;1
818;2023-08-28 07:33;2023-08-29 11:50;1365;Санкт-Петербург;Одежда;Карта;4258;2
872;2023-07-05 22:45;2023-07-06 03:33;1075;Москва;Одежда;Наличные;3535;4
1488;2023-02-04 03:26;2023-02-06 16:01;1020;Санкт-Петербург;Косметика;Карта;1842;1
763;2023-08-22 12:24;2023-08-26 21:58;1014;Новосибирск;Одежда;Карта;1495;2
852;2023-01-03 23:33;2023-01-08 08:05;1201;Казань;Электроника;Карта;14943;2
648;2024-01-13 04:34;2024-01-15 16:39;1327;Москва;Электроника;СБП;11979;4
986;2023-10-08 12:48;2023-10-13 11:43;1222;Новосибирск;Одежда;СБП;5525;2
1458;2023-11-21 17:31;;1274;Москва;Электроника;Карта;6851;3
614;2023-04-14 06:58;2023-04-19 03:43;1196;Екатеринбург;Одежда;Карта;1712;2
149;2024-11-23 16:26;;1330;Санкт-Петербург;Косметика;Карта;2298;5
1432;2024-05-21 05:36;2024-05-25 02:22;1372;Санкт-Петербург;Дом;Карта;678;1
1489;2024-02-02 08:19;2024-02-07 01:55;1319;Екатеринбург;Спорт;Карта;6716;1
519;2024-01-27 12:00;2024-01-28 07:02;1318;Санкт-Петербург;Косметика;Карта;1274;1
352;2023-02-17 03:51;2023-02-19 11:24;1169;Москва;Книги;СБП;773;2
44;2024-05-18 10:38;2024-05-22 03:03;1362;Новосибирск;Книги;СБП;1823;2
1083;2023-10-01 07:05;2023-10-05 20:34;1295;Санкт-Петербург;Одежда;Карта;1900;1
169;2023-01-30 14:44;2023-02-01 00:06;1176;Санкт-Петербург;Одежда;СБП;4639;1
697;2024-11-21 04:22;2024-11-25 06:37;1226;Самара;Косметика;СБП;1752;5
883;2023-12-23 03:37;2023-12-27 04:31;1322;Самара;Спорт;СБП;2856;3
553;2023-07-16 10:04;2023-07-17 06:02;1124;Санкт-Петербург;Книги;Карта;437;5
772;2023-02-11 21:41;2023-02-12 13:41;1005;Москва;Книги;СБП;1101;4
1186;2024-09-30 16:38;2024-10-01 03:35;1245;Москва;Электроника;Карта;9900;1
478;2024-09-12 12:16;2024-09-16 17:18;1386;Новосибирск;Книги;СБП;1247;1
661;2023-11-07 12:59;2023-11-09 22:41;1283;Екатеринбург;Одежда;Карта;1774;1
368;2023-05-07 17:49;2023-05-10 13:16;1319;Санкт-Петербург;Одежда;Карта;3227;4
947;2023-01-11 12:35;2023-01-18 02:05;1389;Новосибирск;Спорт;Карта;5358;1
341;2024-05-16 00:51;2024-05-20 11:40;1398;Самара;Одежда;Карта;4061;1
141;2024-09-17 04:34;2024-09-20 08:28;1316;Казань;Дом;Карта;2684;1
907;2023-09-25 03:50;2023-09-30 08:04;1275;Новосибирск;Электроника;СБП;22021;1
260;2024-04-20 07:41;2024-04-22 17:02;1348;Москва;Книги;Наличные;787;1
617;2023-05-23 05:15;2023-05-25 23:06;1194;Нижний Новгород;Книги;Наличные;1073;3
89;2024-01-03 13:58;2024-01-03 23:01;1211;Москва;Косметика;Карта;1561;2
443;2023-11-07 11:00;2023-11-12 00:12;1331;Нижний Новгород;Одежда;Карта;3525;2
369;2024-09-03 01:52;;1399;Москва;Электроника;СБП;769;1
418;2024-05-11 09:43;2024-05-13 08:08;1336;Санкт-Петербург;Электроника;Карта;5852;2
556;2023-08-01 08:43;;1378;Санкт-Петербург;Косметика;Карта;1638;2
692;2023-09-08 02:38;2023-09-14 08:42;1085;Екатеринбург;Книги;Карта;716;1
507;2024-09-06 07:33;2024-09-09 14:58;1149;Казань;Одежда;СБП;4303;1
911;2023-12-31 23:18;2024-01-01 04:06;1124;Москва;Косметика;Карта;1793;1
770;2024-12-20 15:45;2024-12-21 12:36;1066;Москва;Дом;Карта;3568;3
689;2023-02-03 01:04;2023-02-05 01:28;1149;Москва;Косметика;Карта;2236;1
834;2024-11-23 02:24;2024-11-25 17:31;1076;Нижний Новгород;Спорт;Карта;5035;1
152;2024-02-18 19:39;2024-02-21 13:30;1179;Москва;Косметика;Наличные;2584;2
1303;2024-06-15 08:50;;1362;Москва;Книги;Карта;948;1
786;2023-07-08 08:04;2023-07-09 21:35;1195;Москва;Электроника;СБП;11250;1
1185;2023-03-08 16:07;;1064;Ростов-на-Дону;Электроника;СБП;20209;3
1357;2023-10-22 11:51;2023-10-24 10:46;1286;Москва;Дом;Карта;1759;3
382;2024-01-02 23:59;2024-01-03 04:47;1191;Москва;Книги;Карта;521;1
412;2023-11-23 04:50;2023-11-26 10:21;1127;Ростов-на-Дону;Дом;Карта;655;1
595;2023-06-15 18:52;2023-06-20 02:12;1173;Новосибирск;Книги;СБП;827;1
179;2023-12-10 16:38;2023-12-14 00:32;1190;Екатеринбург;Одежда;Карта;1635;2
417;2023-01-01 05:55;2023-01-01 19:53;1233;Нижний Новгород;Спорт;Наличные;1771;2
356;2023-11-25 12:41;2023-11-27 04:16;1087;Москва;Электроника;СБП;11340;1
1177;2023-06-11 11:20;;1215;Казань;Косметика;Наличные;1799;2
753;2024-04-02 03:46;;1370;Казань;Косметика;Наличные;1245;2
329;2023-07-10 08:35;2023-07-10 13:23;1139;Москва;Книги;Карта;1095;2
150;2023-09-09 07:22;2023-09-09 12:10;1198;Москва;Дом;Наличные;378;2
1051;2023-06-20 17:41;2023-06-22 22:41;1339;Ростов-на-Дону;Дом;Карта;2034;1
565;2023-11-25 12:41;2023-11-27 08:17;1320;Москва;Косметика;СБП;2385;5
744;2023-11-08 18:38;;1296;Москва;Электроника;Наличные;9078;2
381;2024-01-03 13:41;2024-01-05 15:19;1235;Казань;Косметика;СБП;1658;4
1470;2024-10-23 12:15;2024-10-24 10:43;1082;Санкт-Петербург;Одежда;Карта;2895;5
675;2023-05-06 22:29;;1219;Санкт-Петербург;Одежда;СБП;3855;1
383;2024-02-16 16:16;2024-02-17 18:03;1364;Москва;Электроника;Карта;19133;3
168;2023-12-17 08:19;2023-12-20 04:18;1259;Казань;Книги;СБП;525;5
558;2024-10-17 10:47;2024-10-18 22:51;1318;Санкт-Петербург;Книги;СБП;1501;1
484;2023-09-13 06:10;2023-09-16 04:28;1306;Казань;Одежда;Карта;2475;2
841;2024-01-08 04:16;;1166;Екатеринбург;Книги;Наличные;814;2
1460;2024-01-16 20:03;2024-01-17 00:51;1065;Москва;Электроника;СБП;21137;2
1428;2024-09-20 03:32;2024-09-22 16:00;1359;Санкт-Петербург;Косметика;Наличные;1519;5
613;2024-02-16 01:36;2024-02-21 09:36;1332;Екатеринбург;Дом;Карта;4266;3
1034;2023-09-20 17:40;;1036;Новосибирск;Электроника;Карта;14195;2
373;2023-05-24 00:56;2023-05-26 16:53;1309;Ростов-на-Дону;Книги;Карта;567;2
1316;2023-01-19 07:15;2023-01-22 10:09;1087;Москва;Книги;СБП;1354;1
1109;2024-05-28 00:08;2024-05-29 12:43;1190;Санкт-Петербург;Электроника;СБП;5622;1
761;2024-03-09 03:41;2024-03-10 11:34;1017;Москва;Косметика;Наличные;2499;2
869;2023-01-16 10:43;2023-01-17 13:35;1013;Санкт-Петербург;Одежда;Карта;2995;2
733;2024-12-17 19:12;2024-12-21 20:34;1279;Екатеринбург;Книги;СБП;589;1
238;2024-05-16 14:10;2024-05-20 18:43;1386;Самара;Дом;СБП;1121;1
1174;2024-10-01 03:54;2024-10-02 11:35;1118;Санкт-Петербург;Одежда;Карта;1768;1
501;2024-01-29 03:24;2024-02-04 04:08;1004;Екатеринбург;Одежда;СБП;4394;2
720;2023-10-19 07:21;2023-10-19 12:09;1082;Москва;Одежда;Карта;5527;4
975;2024-10-10 06:00;;1293;Санкт-Петербург;Электроника;Карта;4583;2
573;2024-08-24 12:56;2024-08-26 10:59;1315;Москва;Дом;Карта;2710;5
446;2024-04-05 19:07;2024-04-05 23:55;1358;Москва;Дом;Карта;1449;3
878;2023-04-18 09:05;2023-04-20 11:57;1015;Санкт-Петербург;Одежда;Карта;1527;4
1218;2023-07-16 00:48;2023-07-20 14:52;1303;Новосибирск;Дом;СБП;1645;3
1031;2023-06-05 00:26;2023-06-11 04:47;1226;Новосибирск;Дом;Наличные;2422;2
895;2024-11-02 23:08;2024-11-03 03:56;1285;Москва;Электроника;СБП;8703;1
1070;2024-08-06 21:50;2024-08-07 16:07;1042;Санкт-Петербург;Дом;СБП;2584;1
666;2023-06-21 03:11;2023-06-23 07:02;1320;Ростов-на-Дону;Косметика;СБП;2236;3
2;2023-02-16 06:53;2023-02-16 14:25;1112;Москва;Книги;Карта;301;1
830;2024-10-25 06:30;2024-10-25 18:47;1061;Санкт-Петербург;Дом;Наличные;3860;1
459;2024-11-18 13:13;2024-11-23 10:50;1256;Новосибирск;Электроника;Карта;13329;4
707;2023-08-13 07:31;2023-08-15 11:41;1251;Москва;Косметика;СБП;1837;1
1054;2023-01-20 05:42;2023-01-21 06:14;1216;Москва;Книги;СБП;1019;1
1438;2023-07-21 17:15;2023-07-24 05:05;1133;Нижний Новгород;Книги;Карта;531;1
557;2023-03-21 10:14;2023-03-21 15:02;1156;Москва;Дом;Карта;1857;3
1188;2024-10-07 22:54;2024-10-14 03:20;1357;Новосибирск;Косметика;СБП;1529;2
548;2024-03-13 11:30;2024-03-13 16:18;1222;Москва;Спорт;Карта;5349;1
416;2024-10-14 14:10;2024-10-15 13:11;1018;Москва;Одежда;Карта;5962;1
982;2024-10-09 23:05;2024-10-10 03:53;1352;Москва;Одежда;Карта;2794;4
1148;2024-03-28 13:00;2024-03-29 02:56;1213;Москва;Одежда;СБП;3775;3
576;2024-10-19 16:53;2024-10-21 12:59;1198;Санкт-Петербург;Косметика;СБП;1574;1
1375;2024-06-01 12:11;2024-06-04 17:54;1378;Москва;Косметика;Наличные;3017;1
91;2024-09-30 01:16;2024-10-02 07:03;1007;Нижний Новгород;Одежда;Карта;5313;2
28;2023-03-30 18:37;2023-04-03 17:36;1041;Екатеринбург;Электроника;СБП;2215;1
359;2023-10-27 08:30;2023-10-30 04:19;1049;Ростов-на-Дону;Одежда;СБП;5168;2
845;2023-05-28 20:00;2023-05-31 12:10;1104;Москва;Одежда;СБП;2720;1
954;2024-03-03 23:15;2024-03-06 21:43;1254;Казань;Дом;СБП;2762;4
886;2024-06-28 12:00;2024-06-28 16:48;1332;Санкт-Петербург;Одежда;Наличные;3388;1
1417;2024-04-17 14:31;2024-04-18 07:30;1164;Санкт-Петербург;Косметика;Карта;1929;3
77;2023-07-03 21:47;2023-07-06 23:35;1026;Казань;Спорт;Карта;6131;1
62;2024-01-03 09:31;;1333;Нижний Новгород;Одежда;СБП;6999;1
773;2024-11-13 20:36;2024-11-14 13:16;1131;Москва;Книги;СБП;494;2
815;2024-11-20 19:44;2024-11-23 11:13;1077;Москва;Одежда;Карта;1750;1
134;2023-01-09 21:24;2023-01-11 14:38;1271;Москва;Электроника;СБП;753;1
442;2024-04-11 11:44;2024-04-13 10:19;1343;Санкт-Петербург;Косметика;Карта;2207;5
314;2023-08-15 06:49;2023-08-18 11:37;1373;Санкт-Петербург;Одежда;СБП;3297;3
1365;2023-07-24 06:47;;1270;Москва;Одежда;Карта;5537;1
983;2023-05-25 04:37;2023-05-29 19:58;1282;Новосибирск;Электроника;Карта;8301;1
47;2024-03-06 13:53;2024-03-10 07:03;1207;Казань;Книги;СБП;591;1
554;2023-04-15 08:08;2023-04-16 06:27;1097;Москва;Одежда;СБП;2849;1
560;2024-01-31 01:58;2024-02-02 08:04;1055;Москва;Дом;Карта;2922;1
933;2024-11-06 05:47;2024-11-07 13:41;1097;Москва;Книги;СБП;542;2
481;2024-08-06 08:37;;1199;Екатеринбург;Спорт;СБП;3371;2
177;2024-09-25 10:16;2024-09-25 15:04;1347;Москва;Косметика;Наличные;2279;1
1125;2023-06-03 21:06;2023-06-07 00:03;1096;Самара;Книги;Карта;1694;2
30;2023-04-30 09:31;2023-05-01 13:45;1202;Санкт-Петербург;Одежда;Карта;4429;2
358;2023-02-15 03:17;;1169;Санкт-Петербург;Дом;СБП;2265;1
1354;2024-08-30 04:01;2024-09-02 22:41;1170;Екатеринбург;Книги;Наличные;1736;1
63;2023-02-28 15:07;2023-03-05 21:11;1288;Екатеринбург;Косметика;Карта;2354;1
1487;2024-12-21 12:45;2024-12-24 18:39;1266;Москва;Косметика;Карта;2465;1
1167;2023-08-20 19:43;2023-08-21 01:31;1375;Москва;Дом;Карта;2044;1
936;2023-08-25 10:58;2023-08-25 15:49;1352;Москва;Одежда;Карта;5551;2
539;2023-11-11 10:15;2023-11-14 00:45;1320;Ростов-на-Дону;Электроника;СБП;2563;2
1257;2024-06-24 16:14;2024-06-25 02:31;1069;Санкт-Петербург;Книги;Карта;1742;2
619;2023-08-02 16:25;2023-08-06 07:35;1153;Новосибирск;Одежда;Карта;2278;1
246;2023-08-01 12:22;2023-08-01 17:30;1291;Москва;Одежда;СБП;3264;1
72;2024-12-12 13:02;2024-12-16 12:56;1207;Казань;Книги;Карта;1177;2
610;2024-11-09 05:13;;1158;Казань;Электроника;СБП;9183;2
46;2024-04-25 21:19;2024-04-28 08:33;1356;Казань;Дом;Карта;1497;4
856;2024-03-17 12:51;2024-03-21 11:14;1310;Екатеринбург;Книги;Наличные;1007;1
574;2024-12-14 12:44;2024-12-19 22:38;1368;Новосибирск;Косметика;СБП;712;2
156;2024-03-06 18:40;2024-03-10 08:02;1392;Нижний Новгород;Электроника;СБП;14690;3
764;2023-03-17 20:59;;1102;Казань;Книги;Карта;461;2
1283;2024-10-16 21:12;2024-10-20 06:03;1359;Нижний Новгород;Дом;Карта;1972;4
391;2023-10-19 16:52;2023-10-21 09:27;1041;Москва;Косметика;СБП;2257;5
441;2023-02-05 23:31;2023-02-11 22:46;1098;Самара;Спорт;Карта;6138;3
1156;2024-03-14 04:56;;1078;Казань;Дом;Наличные;3074;1
110;2024-03-05 18:51;2024-03-05 23:39;1139;Москва;Одежда;Карта;4197;1
200;2023-06-23 00:44;2023-06-23 18:51;1308;Москва;Электроника;Карта;7966;5
327;2024-02-12 12:36;2024-02-12 17:24;1043;Москва;Косметика;СБП;1703;2
1439;2024-08-07 14:55;2024-08-09 14:11;1310;Москва;Одежда;СБП;4154;1
912;2024-09-29 11:33;2024-09-30 21:10;1273;Москва;Спорт;СБП;4682;1
1480;2023-11-07 05:18;2023-11-10 19:18;1089;Москва;Электроника;СБП;7664;1
1090;2024-07-30 10:30;2024-07-31 10:17;1212;Москва;Одежда;Карта;4235;1
562;2023-05-09 04:32;;1126;Москва;Одежда;Карта;357;4
1282;2023-10-18 03:24;2023-10-18 08:43;1328;Москва;Книги;СБП;1290;1
103;2024-03-03 05:56;2024-03-05 16:48;1312;Санкт-Петербург;Одежда;Карта;1567;1
64;2023-11-14 10:24;2023-11-15 12:32;1083;Санкт-Петербург;Книги;Карта;1324;2
1;2023-06-12 03:18;;1216;Москва;Книги;Карта;848;4
220;2023-10-09 07:28;2023-10-12 00:54;1094;Москва;Косметика;СБП;922;3
160;2024-02-15 08:38;2024-02-17 10:19;1026;Екатеринбург;Одежда;Карта;2807;1
1285;2023-05-13 04:12;2023-05-13 09:00;1243;Санкт-Петербург;Книги;Карта;882;1
1133;2024-11-25 07:54;2024-11-29 20:50;1233;Екатеринбург;Косметика;СБП;969;1
1468;2023-02-21 06:09;2023-02-22 18:07;1315;Казань;Электроника;СБП;21964;2
1160;2023-10-19 18:46;2023-10-20 16:34;1357;Санкт-Петербург;Книги;СБП;1478;5
339;2024-03-05 18:40;2024-03-07 21:29;1269;Санкт-Петербург;Косметика;Карта;2386;1
801;2023-08-30 21:48;2023-09-03 10:20;1150;Самара;Дом;Карта;2262;1
938;2023-02-11 03:37;2023-02-16 03:38;1339;Новосибирск;Дом;Карта;756;1
1308;2024-05-18 00:07;2024-05-19 11:30;1234;Ростов-на-Дону;Дом;Карта;3541;2
1189;2023-06-02 00:16;2023-06-02 12:53;1266;Москва;Косметика;СБП;1391;1
1466;2023-03-24 14:16;2023-03-26 00:06;1019;Москва;Электроника;Карта;19935;2
423;2024-12-27 11:19;2024-12-30 12:45;1090;Москва;Дом;СБП;100;1
684;2024-05-02 18:38;2024-05-04 18:32;1381;Москва;Электроника;Карта;8789;4
371;2023-02-24 13:31;2023-02-24 18:19;1353;Москва;Одежда;СБП;1885;2
1475;2024-10-20 17:43;2024-10-21 15:59;1080;Москва;Спорт;СБП;4038;1
26;2023-11-08 07:00;2023-11-10 19:23;1146;Нижний Новгород;Косметика;Карта;2496;4
635;2024-12-07 05:07;2024-12-08 02:23;1253;Москва;Одежда;Карта;7404;2
1169;2023-06-16 17:08;2023-06-18 15:26;1055;Москва;Дом;Карта;4650;1
1144;2023-08-25 19:31;;1144;Москва;Книги;СБП;851;1
1427;2024-08-04 23:37;2024-08-06 02:30;1134;Казань;Косметика;Наличные;1777;5
517;2023-10-02 15:02;2023-10-03 05:25;1134;Санкт-Петербург;Одежда;Карта;4028;1
1161;2023-06-06 07:39;2023-06-06 14:29;1017;Санкт-Петербург;Спорт;Карта;2768;1
112;2023-07-24 23:48;2023-07-29 20:36;1046;Екатеринбург;Книги;СБП;278;2
1449;2023-02-04 17:03;2023-02-06 10:25;1350;Санкт-Петербург;Книги;Карта;1120;1
740;2023-04-06 09:23;;1336;Нижний Новгород;Электроника;Карта;15653;2
1414;2023-02-28 01:22;2023-02-28 21:47;1321;Санкт-Петербург;Спорт;СБП;2321;4
439;2024-11-22 13:27;2024-11-23 14:38;1314;Ростов-на-Дону;Спорт;Наличные;6147;1
612;2024-04-26 01:47;2024-04-30 07:57;1087;Екатеринбург;Косметика;Карта;2580;1
1164;2024-05-09 03:04;2024-05-11 00:39;1330;Санкт-Петербург;Косметика;Карта;2192;3
422;2023-03-09 17:18;2023-03-11 14:06;1068;Самара;Спорт;СБП;3565;3
219;2024-04-26 14:14;2024-04-28 04:29;1387;Москва;Одежда;Карта;3468;1
1175;2023-03-16 23:19;2023-03-19 22:55;1034;Казань;Книги;Карта;1091;4
86;2023-01-31 05:06;2023-02-01 23:59;1142;Ростов-на-Дону;Дом;Карта;382;1
231;2023-07-13 16:19;2023-07-18 01:28;1001;Новосибирск;Книги;Карта;362;2
379;2023-08-26 06:01;2023-08-29 14:15;1262;Нижний Новгород;Спорт;Карта;4755;1
420;2024-06-28 12:24;;1312;Новосибирск;Электроника;Карта;17045;2
831;2024-06-22 05:57;2024-06-24 19:02;1073;Казань;Электроника;Карта;8946;1
1049;2024-11-21 04:55;2024-11-26 14:20;1150;Ростов-на-Дону;Косметика;Карта;1004;3
913;2024-07-23 05:10;2024-07-25 16:40;1345;Москва;Дом;Карта;2311;1
1275;2023-01-25 06:48;2023-01-26 01:05;1187;Москва;Дом;СБП;3084;5
925;2024-10-08 05:21;2024-10-08 22:39;1331;Екатеринбург;Книги;Карта;1006;2
585;2023-12-13 10:27;2023-12-15 05:11;1142;Москва;Дом;Карта;980;1
245;2024-11-14 17:52;;1113;Екатеринбург;Книги;Карта;1378;1
805;2024-05-20 00:17;2024-05-20 05:05;1300;Санкт-Петербург;Одежда;Карта;3248;1
534;2023-10-04 12:25;2023-10-05 15:35;1267;Санкт-Петербург;Одежда;СБП;5019;2
670;2024-10-09 19:37;2024-10-11 20:42;1050;Казань;Книги;Карта;742;3
401;2023-01-14 13:13;2023-01-17 08:59;1053;Москва;Дом;СБП;2295;1
686;2024-05-17 18:32;2024-05-19 13:08;1231;Санкт-Петербург;Одежда;СБП;1684;3
525;2023-10-31 13:45;2023-11-04 19:11;1266;Санкт-Петербург;Дом;Карта;2472;1
413;2024-12-02 20:39;;1329;Санкт-Петербург;Дом;Карта;3314;5
1404;2024-07-23 10:25;2024-07-27 04:57;1371;Казань;Книги;Карта;1048;1
796;2023-09-30 14:49;;1202;Москва;Электроника;Наличные;11562;1
1333;2024-06-17 16:51;2024-06-20 14:40;1037;Санкт-Петербург;Книги;Наличные;705;3
767;2023-10-17 07:48;;1011;Москва;Одежда;Карта;1458;2
1140;2024-09-19 06:46;2024-09-23 04:21;1347;Санкт-Петербург;Дом;Карта;2803;5
1322;2024-04-07 19:02;2024-04-10 10:30;1080;Санкт-Петербург;Одежда;Карта;1422;1
1498;2024-10-06 11:04;2024-10-06 15:52;1358;Москва;Электроника;Карта;19294;1
16;2024-04-17 02:04;2024-04-18 15:28;1290;Санкт-Петербург;Электроника;Карта;8743;5
1310;2023-04-25 17:01;2023-04-27 08:32;1380;Москва;Дом;Карта;1878;2
312;2023-04-09 08:26;2023-04-10 04:02;1392;Москва;Книги;Наличные;1282;1
436;2024-01-07 09:27;2024-01-07 14:15;1320;Москва;Одежда;Наличные;3224;1
814;2023-08-13 17:01;2023-08-17 03:48;1125;Новосибирск;Книги;Карта;1149;1
337;2023-03-15 17:54;;1349;Москва;Одежда;СБП;3886;1
1043;2024-03-15 04:25;2024-03-17 13:01;1364;Казань;Книги;СБП;693;1
754;2023-07-24 16:56;2023-07-24 21:44;1268;Москва;Одежда;Карта;4286;1
166;2024-02-24 13:52;2024-02-27 21:16;1255;Москва;Электроника;Карта;8684;2
716;2024-10-05 14:50;2024-10-10 16:46;1113;Самара;Одежда;СБП;2210;1
15;2024-03-10 15:24;2024-03-15 17:45;1000;Нижний Новгород;Одежда;Карта;3465;1
1007;2023-10-17 00:50;2023-10-18 17:55;1245;Москва;Книги;Карта;584;1
471;2023-09-22 21:18;;1193;Казань;Одежда;Карта;2164;2
428;2024-04-14 12:02;2024-04-18 13:20;1273;Новосибирск;Спорт;СБП;6748;2
74;2024-10-22 19:32;;1274;Москва;Книги;Карта;541;1
1345;2023-04-03 17:23;2023-04-08 02:09;1050;Самара;Электроника;Карта;12981;3
83;2023-10-16 02:16;2023-10-18 05:53;1157;Санкт-Петербург;Одежда;СБП;355;4
1222;2024-04-02 19:56;2024-04-04 18:35;1132;Москва;Книги;Карта;478;1
1293;2023-09-26 20:00;2023-09-28 16:34;1244;Москва;Книги;Карта;672;1
850;2024-09-21 02:10;2024-09-21 06:58;1362;Москва;Одежда;СБП;6197;2
49;2024-11-20 03:03;2024-11-23 06:25;1047;Екатеринбург;Косметика;СБП;2175;2
1207;2024-07-05 17:24;;1114;Нижний Новгород;Электроника;СБП;100;1
594;2023-11-06 05:44;2023-11-06 10:36;1003;Москва;Книги;Карта;985;2
1045;2023-04-09 00:46;2023-04-11 15:47;1180;Москва;Одежда;СБП;4806;1
1335;2024-01-11 15:01;2024-01-14 20:02;1185;Казань;Одежда;СБП;4399;1
1201;2023-08-02 22:35;2023-08-04 19:24;1162;Нижний Новгород;Дом;Карта;2067;2
794;2024-01-07 04:00;2024-01-08 19:56;1023;Казань;Спорт;Карта;4367;3
1251;2024-03-29 14:08;2024-04-03 05:51;1107;Екатеринбург;Спорт;Карта;5344;2
655;2024-03-24 03:58;;1173;Санкт-Петербург;Косметика;СБП;878;5
1026;2024-10-25 06:48;;1114;Санкт-Петербург;Дом;Карта;3103;1
282;2023-04-02 02:45;2023-04-05 17:00;1250;Казань;Спорт;Карта;3618;1
1446;2023-12-25 14:05;2023-12-25 18:53;1245;Санкт-Петербург;Книги;СБП;1239;1
477;2023-01-11 08:39;2023-01-13 21:39;1079;Казань;Электроника;Карта;13757;2
449;2023-07-29 19:48;;1284;Москва;Косметика;Наличные;2479;5
1184;2024-05-27 07:55;2024-05-28 19:33;1274;Москва;Одежда;Карта;4715;1
87;2023-09-22 07:30;2023-09-24 22:14;1053;Ростов-на-Дону;Одежда;СБП;3901;5
981;2024-09-08 02:42;2024-09-12 10:31;1273;Ростов-на-Дону;Дом;Карта;5479;1
462;2023-02-28 20:46;;1105;Москва;Одежда;Карта;1782;1
1248;2023-06-07 17:30;;1159;Санкт-Петербург;Одежда;Карта;3716;1
50;2023-12-09 01:15;2023-12-11 05:51;1037;Новосибирск;Книги;Карта;423;1
1143;2024-02-25 00:36;2024-02-25 05:49;1285;Москва;Электроника;Наличные;5794;1
116;2023-12-08 22:51;2023-12-13 15:09;1380;Самара;Электроника;Карта;17488;2
491;2023-11-17 22:55;2023-11-24 17:13;1127;Новосибирск;Книги;Карта;851;5
466;2023-01-10 14:36;2023-01-12 21:51;1185;Санкт-Петербург;Электроника;Карта;18355;1
1280;2024-06-29 10:45;2024-07-03 04:38;1382;Санкт-Петербург;Косметика;Наличные;1699;1
237;2024-03-13 15:16;2024-03-14 04:11;1024;Москва;Одежда;СБП;3336;2
326;2024-07-01 23:45;;1072;Нижний Новгород;Дом;Карта;1630;1
919;2023-11-06 20:46;2023-11-09 03:12;1154;Санкт-Петербург;Электроника;СБП;14514;2
425;2023-12-28 12:34;2023-12-28 17:22;1383;Москва;Косметика;Наличные;1782;1
184;2024-06-10 11:04;2024-06-13 11:10;1188;Санкт-Петербург;Электроника;Карта;4488;1
1123;2023-04-24 14:52;2023-04-24 19:40;1174;Москва;Одежда;Карта;2692;1
318;2024-02-01 02:24;2024-02-02 04:41;1290;Санкт-Петербург;Книги;Наличные;803;2
1236;2023-11-10 06:30;2023-11-13 06:40;1226;Самара;Спорт;Карта;6150;3
1388;2024-11-26 19:57;2024-11-29 08:34;1337;Санкт-Петербург;Спорт;СБП;6191;3
1075;2023-11-06 16:08;2023-11-11 08:07;1163;Новосибирск;Одежда;Карта;4347;1
