order_id;created_at;delivered_at;customer_id;segment;channel;device;city;category;payment;amount;quantity;discount_pct;delivery_days;rating
1611;2024-06-10 13:05;2024-06-13 10:33;2281;New;Ads;Desktop;Москва;Электроника;Карта;23155;2;0;2.9;5.0
1612;2024-06-10 17:06;;2322;New;Referral;Desktop;Нижний Новгород;Косметика;Карта;1906;1;0;;
1613;2024-06-11 12:26;2024-06-15 21:41;2081;New;Email;Desktop;Самара;Спорт;СБП;2822;1;15;4.4;4.0
1614;2024-06-11 18:17;2024-06-13 08:31;2446;VIP;Organic;Desktop;Москва;Игрушки;СБП;2269;1;0;1.6;
1615;2024-06-11 19:17;2024-06-13 06:14;2019;Returning;Email;Mobile;Казань;Дом;Карта;8852;3;5;1.5;5.0
1616;2024-06-11 22:13;2024-06-14 18:20;2202;Returning;Social;Mobile;Самара;Одежда;Наличные;7102;2;10;2.8;
1617;2024-06-11 23:44;2024-06-12 09:58;2418;New;Referral;Mobile;Москва;Электроника;СБП;10462;1;0;0.4;4.0
1618;2024-06-12 13:16;2024-06-13 06:44;2404;VIP;Social;Mobile;Москва;Одежда;СБП;10293;2;15;0.7;5.0
1619;2024-06-12 21:13;2024-06-16 08:32;2223;VIP;Ads;Tablet;Самара;Электроника;СБП;60044;3;0;3.5;5.0
1620;2024-06-13 10:13;2024-06-15 15:31;2446;VIP;Organic;Desktop;Москва;Спорт;Карта;35571;5;0;2.2;5.0
1621;2024-06-13 12:45;2024-06-16 11:52;2078;Returning;Organic;Desktop;Ростов-на-Дону;Косметика;Карта;6248;3;0;3.0;5.0
1622;2024-06-13 20:15;2024-06-15 12:50;2296;VIP;Ads;Mobile;Санкт-Петербург;Игрушки;СБП;1975;1;0;1.7;5.0
1623;2024-06-13 21:26;2024-06-17 13:33;2413;Returning;Ads;Mobile;Нижний Новгород;Электроника;Карта;30941;3;5;3.7;
1624;2024-06-13 21:29;2024-06-14 21:45;2005;VIP;Social;Mobile;Москва;Спорт;СБП;6132;1;5;1.0;5.0
1625;2024-06-13 21:55;2024-06-15 16:03;2007;Returning;Ads;Mobile;Санкт-Петербург;Книги;Карта;4448;5;0;1.8;5.0
1626;2024-06-13 22:08;2024-06-17 23:20;2428;New;Ads;Mobile;Нижний Новгород;Спорт;Карта;3726;1;5;4.1;4.0
1627;2024-06-13 23:44;2024-06-16 13:03;2339;VIP;Ads;Mobile;Нижний Новгород;Одежда;Наличные;14936;3;0;2.6;
1628;2024-06-14 20:24;2024-06-15 18:25;2381;VIP;Organic;Mobile;Казань;Одежда;СБП;14078;3;5;0.9;5.0
1629;2024-06-14 20:53;;2284;Returning;Ads;Tablet;Москва;Электроника;Карта;9856;1;5;;
1630;2024-06-14 22:00;2024-06-16 20:23;2409;VIP;Referral;Tablet;Казань;Косметика;Карта;3242;1;0;1.9;5.0
1631;2024-06-15 18:30;2024-06-18 11:46;2429;Returning;Ads;Mobile;Нижний Новгород;Электроника;Наличные;8843;1;0;2.7;5.0
1632;2024-06-15 19:19;2024-06-19 13:51;2292;VIP;Social;Mobile;Екатеринбург;Спорт;Наличные;6031;1;0;3.8;5.0
1633;2024-06-15 19:25;2024-06-21 15:34;2387;VIP;Organic;Mobile;Новосибирск;Косметика;СБП;9793;3;0;5.8;
1634;2024-06-15 19:45;2024-06-18 01:19;2380;Returning;Referral;Tablet;Нижний Новгород;Косметика;Карта;3690;2;10;2.2;5.0
1635;2024-06-16 22:20;2024-06-18 07:18;2235;Returning;Organic;Tablet;Санкт-Петербург;Косметика;СБП;3641;2;0;1.4;5.0
1636;2024-06-17 00:21;2024-06-18 21:05;2157;Returning;Ads;Mobile;Москва;Косметика;СБП;1836;1;0;1.9;5.0
1637;2024-06-17 14:03;;2150;Returning;Organic;Desktop;Казань;Книги;СБП;2671;3;0;;
1638;2024-06-17 18:39;2024-06-21 03:31;2128;New;Organic;Mobile;Екатеринбург;Книги;СБП;781;1;0;3.4;
1639;2024-06-17 20:16;2024-06-22 17:36;2362;New;Organic;Tablet;Новосибирск;Одежда;Карта;5926;2;0;4.9;4.0
1640;2024-06-18 23:41;2024-06-21 19:34;2108;New;Email;Mobile;Нижний Новгород;Электроника;СБП;33873;3;0;2.8;5.0
1641;2024-06-19 08:27;2024-06-20 17:44;2011;VIP;Social;Mobile;Москва;Косметика;СБП;11133;4;0;1.4;5.0
1642;2024-06-19 19:11;2024-06-21 10:38;2034;New;Social;Tablet;Москва;Одежда;Наличные;2741;1;5;1.6;5.0
1643;2024-06-19 21:21;2024-06-23 00:46;2191;New;Email;Mobile;Ростов-на-Дону;Электроника;СБП;8666;1;15;3.1;5.0
1644;2024-06-20 21:19;2024-06-22 13:46;2065;Returning;Organic;Tablet;Москва;Книги;СБП;789;1;0;1.7;5.0
1645;2024-06-21 18:41;;2111;New;Social;Mobile;Москва;Электроника;СБП;48506;5;0;;
1646;2024-06-21 18:53;2024-06-24 15:39;2339;VIP;Ads;Mobile;Нижний Новгород;Косметика;Карта;3029;1;0;2.9;4.0
1647;2024-06-21 22:39;2024-06-23 07:51;2278;Returning;Ads;Mobile;Санкт-Петербург;Дом;Карта;9645;4;0;1.4;
1648;2024-06-22 10:49;2024-06-25 09:24;2190;VIP;Ads;Desktop;Ростов-на-Дону;Игрушки;Карта;2158;1;0;2.9;5.0
1649;2024-06-22 16:12;;2186;New;Social;Desktop;Самара;Одежда;Наличные;3186;1;5;;
1650;2024-06-22 18:26;2024-06-24 03:18;2376;VIP;Ads;Mobile;Нижний Новгород;Дом;СБП;12856;3;0;1.4;5.0
1651;2024-06-22 19:01;2024-06-25 20:00;2385;VIP;Social;Mobile;Нижний Новгород;Дом;СБП;10561;4;20;3.0;5.0
1652;2024-06-22 20:01;2024-06-28 23:11;2052;Returning;Ads;Tablet;Новосибирск;Косметика;СБП;6191;3;0;6.1;3.0
1653;2024-06-23 13:55;2024-06-26 05:56;2309;New;Organic;Mobile;Казань;Одежда;Наличные;3730;1;0;2.7;5.0
1654;2024-06-23 16:59;2024-06-26 19:22;2186;New;Organic;Desktop;Самара;Дом;Карта;9967;5;0;3.1;5.0
1655;2024-06-23 18:46;2024-06-25 19:09;2119;Returning;Organic;Mobile;Казань;Одежда;СБП;3820;1;0;2.0;4.0
1656;2024-06-23 19:35;2024-06-24 08:15;2447;Returning;Organic;Mobile;Москва;Книги;Карта;1868;2;0;0.5;5.0
1657;2024-06-23 21:04;2024-06-24 22:59;2063;Returning;Ads;Tablet;Москва;Одежда;Карта;6873;2;0;1.1;5.0
1658;2024-06-23 21:19;;2038;New;Email;Tablet;Нижний Новгород;Одежда;Наличные;14156;5;5;;
1659;2024-06-23 23:31;2024-06-27 00:54;2113;Returning;Referral;Mobile;Нижний Новгород;Книги;Карта;839;1;0;3.1;5.0
1660;2024-06-24 12:15;2024-06-26 08:39;2446;VIP;Organic;Desktop;Москва;Электроника;СБП;40550;3;0;1.9;5.0
1661;2024-06-24 12:30;2024-06-25 04:17;2004;New;Referral;Desktop;Москва;Игрушки;Карта;4829;3;0;0.7;4.0
1662;2024-06-24 13:01;2024-06-26 01:19;2313;New;Organic;Desktop;Москва;Одежда;Наличные;6051;2;0;1.5;4.0
1663;2024-06-24 21:40;2024-06-27 03:54;2266;New;Social;Mobile;Нижний Новгород;Косметика;СБП;1538;1;10;2.3;5.0
1664;2024-06-24 22:16;;2369;Returning;Organic;Tablet;Москва;Электроника;Карта;38713;3;0;;
1665;2024-06-25 10:23;2024-06-27 18:06;2296;VIP;Ads;Desktop;Санкт-Петербург;Дом;СБП;3397;1;0;2.3;5.0
1666;2024-06-25 13:56;2024-06-26 15:25;2214;Returning;Email;Desktop;Санкт-Петербург;Книги;СБП;1664;2;10;1.1;4.0
1667;2024-06-25 14:32;2024-06-28 05:25;2328;Returning;Referral;Desktop;Ростов-на-Дону;Одежда;СБП;7637;2;0;2.6;5.0
1668;2024-06-25 15:01;2024-06-28 21:43;2347;New;Email;Desktop;Москва;Книги;Карта;2170;3;0;3.3;4.0
1669;2024-06-25 21:33;2024-06-29 01:34;2044;Returning;Organic;Tablet;Ростов-на-Дону;Книги;Карта;1906;2;0;3.2;4.0
1670;2024-06-26 12:00;2024-06-29 01:11;2234;VIP;Referral;Desktop;Нижний Новгород;Одежда;Карта;4189;1;0;2.5;5.0
1671;2024-06-26 13:22;2024-06-28 11:28;2288;Returning;Ads;Mobile;Санкт-Петербург;Электроника;Наличные;10391;1;10;1.9;5.0
1672;2024-06-26 15:52;2024-06-30 00:49;2299;Returning;Social;Desktop;Екатеринбург;Одежда;Карта;3344;1;15;3.4;4.0
1673;2024-06-26 16:04;2024-06-28 13:39;2440;Returning;Ads;Desktop;Санкт-Петербург;Одежда;СБП;4241;1;0;1.9;4.0
1674;2024-06-26 18:41;2024-06-29 12:01;2259;Returning;Referral;Mobile;Казань;Косметика;СБП;4142;2;0;2.7;5.0
1675;2024-06-26 20:54;2024-06-29 16:38;2295;Returning;Organic;Mobile;Казань;Одежда;СБП;3483;1;0;2.8;5.0
1676;2024-06-27 16:43;;2283;New;Ads;Desktop;Санкт-Петербург;Электроника;СБП;9265;1;5;;
1677;2024-06-27 20:39;2024-07-01 17:13;2273;Returning;Social;Mobile;Новосибирск;Спорт;СБП;11223;3;0;3.9;5.0
1678;2024-06-27 20:54;2024-06-28 18:23;2408;New;Email;Tablet;Санкт-Петербург;Электроника;Карта;8448;1;10;0.9;4.0
1679;2024-06-27 23:13;2024-06-29 23:16;2433;Returning;Referral;Mobile;Казань;Дом;Карта;2358;1;0;2.0;
1680;2024-06-27 23:34;2024-07-01 16:24;2153;Returning;Social;Mobile;Самара;Дом;Карта;2442;1;0;3.7;5.0
1681;2024-06-28 10:10;2024-06-30 04:28;2183;New;Social;Desktop;Санкт-Петербург;Косметика;Карта;6054;3;0;1.8;4.0
1682;2024-06-28 18:22;2024-06-30 07:28;2118;New;Ads;Desktop;Санкт-Петербург;Спорт;Карта;11553;3;0;1.5;5.0
1683;2024-06-28 20:28;2024-07-01 12:12;2410;Returning;Referral;Mobile;Ростов-на-Дону;Спорт;СБП;12446;3;5;2.7;4.0
1684;2024-06-29 08:12;2024-07-01 13:37;2232;VIP;Ads;Mobile;Москва;Книги;Карта;1128;1;0;2.2;5.0
1685;2024-06-29 23:06;2024-07-01 21:32;2127;New;Social;Tablet;Нижний Новгород;Книги;Карта;1285;2;10;1.9;5.0
1686;2024-06-29 23:45;2024-07-01 19:08;2220;New;Email;Mobile;Москва;Одежда;Карта;6640;2;0;1.8;5.0
1687;2024-06-30 10:22;2024-07-03 23:50;2215;Returning;Ads;Desktop;Самара;Дом;Карта;2161;1;5;3.6;5.0
1688;2024-06-30 11:23;2024-07-04 11:24;2162;New;Ads;Desktop;Новосибирск;Одежда;СБП;3237;1;0;4.0;5.0
1689;2024-06-30 13:15;2024-07-01 17:43;2312;New;Email;Desktop;Москва;Одежда;Карта;3257;1;10;1.2;5.0
1690;2024-06-30 14:50;2024-07-02 23:05;2338;New;Ads;Desktop;Ростов-на-Дону;Одежда;Карта;8511;3;10;2.3;5.0
1691;2024-06-30 20:28;2024-07-05 12:18;2077;Returning;Organic;Mobile;Новосибирск;Косметика;Карта;7484;4;10;4.7;3.0
1692;2024-06-30 21:13;2024-07-05 14:16;2432;Returning;Organic;Tablet;Новосибирск;Одежда;Карта;3480;1;0;4.7;4.0
1693;2024-07-01 01:54;2024-07-03 20:04;2116;Returning;Email;Mobile;Ростов-на-Дону;Одежда;Карта;3169;1;10;2.8;5.0
1694;2024-07-01 12:25;2024-07-03 22:14;2014;New;Referral;Mobile;Нижний Новгород;Электроника;Наличные;9655;1;0;2.4;5.0
1695;2024-07-01 13:20;;2115;Returning;Social;Desktop;Самара;Косметика;Наличные;1917;1;10;;
1696;2024-07-01 13:55;2024-07-05 03:01;2002;Returning;Ads;Mobile;Самара;Книги;СБП;1068;1;0;3.5;5.0
1697;2024-07-01 18:45;2024-07-03 16:07;2178;Returning;Email;Mobile;Казань;Одежда;Карта;6829;2;5;1.9;
1698;2024-07-01 20:45;2024-07-04 07:42;2366;Returning;Ads;Mobile;Екатеринбург;Дом;Карта;2451;1;0;2.5;5.0
1699;2024-07-02 12:04;2024-07-04 10:15;2446;VIP;Organic;Desktop;Москва;Косметика;Карта;2237;1;0;1.9;5.0
1700;2024-07-02 12:53;2024-07-06 18:21;2263;New;Organic;Mobile;Новосибирск;Игрушки;Карта;1243;1;0;4.2;
1701;2024-07-02 13:36;2024-07-03 14:46;2097;New;Ads;Mobile;Москва;Книги;СБП;1536;2;0;1.0;
1702;2024-07-02 14:35;2024-07-06 12:38;2211;Returning;Organic;Desktop;Екатеринбург;Книги;СБП;1047;1;0;3.9;4.0
1703;2024-07-02 19:39;2024-07-06 10:20;2325;Returning;Referral;Tablet;Екатеринбург;Дом;СБП;2887;1;0;3.6;5.0
1704;2024-07-02 20:11;2024-07-07 11:20;2241;Returning;Social;Mobile;Екатеринбург;Косметика;Карта;8587;4;0;4.6;4.0
1705;2024-07-02 21:08;2024-07-04 06:57;2233;Returning;Email;Tablet;Санкт-Петербург;Дом;СБП;5645;3;10;1.4;5.0
1706;2024-07-02 21:24;2024-07-06 14:57;2378;New;Social;Mobile;Екатеринбург;Книги;Карта;1258;3;15;3.7;5.0
1707;2024-07-02 23:22;2024-07-05 20:36;2444;New;Referral;Tablet;Ростов-на-Дону;Дом;Карта;2446;1;0;2.9;4.0
1708;2024-07-03 21:07;2024-07-06 09:29;2297;Returning;Email;Tablet;Санкт-Петербург;Игрушки;Карта;3900;3;5;2.5;5.0
1709;2024-07-03 21:27;2024-07-08 12:09;2092;New;Social;Mobile;Екатеринбург;Одежда;СБП;2760;1;10;4.6;4.0
1710;2024-07-03 22:25;2024-07-06 19:47;2410;Returning;Organic;Mobile;Ростов-на-Дону;Книги;СБП;2396;3;0;2.9;
1711;2024-07-04 07:47;2024-07-06 22:10;2243;Returning;Email;Mobile;Санкт-Петербург;Косметика;Карта;3952;2;0;2.6;5.0
1712;2024-07-04 10:04;2024-07-08 13:01;2041;Returning;Social;Desktop;Самара;Игрушки;Наличные;1639;1;0;4.1;4.0
1713;2024-07-04 23:25;2024-07-08 08:51;2082;Returning;Social;Mobile;Санкт-Петербург;Одежда;Карта;6545;2;10;3.4;4.0
1714;2024-07-05 00:52;2024-07-09 06:35;2294;Returning;Social;Mobile;Казань;Книги;Карта;2141;3;0;4.2;4.0
1715;2024-07-05 13:47;2024-07-06 12:16;2346;VIP;Email;Mobile;Москва;Косметика;СБП;2666;1;0;0.9;5.0
1716;2024-07-06 11:50;2024-07-08 09:51;2101;Returning;Ads;Desktop;Москва;Одежда;Карта;18144;5;0;1.9;5.0
1717;2024-07-06 22:12;2024-07-09 10:38;2278;Returning;Ads;Tablet;Санкт-Петербург;Электроника;СБП;34825;3;0;2.5;
1718;2024-07-07 12:22;2024-07-10 23:31;2227;Returning;Organic;Desktop;Казань;Электроника;СБП;11099;1;0;3.5;4.0
1719;2024-07-07 20:58;2024-07-09 10:01;2379;Returning;Email;Mobile;Москва;Одежда;Наличные;7568;2;0;1.5;5.0
1720;2024-07-07 21:51;2024-07-08 19:12;2063;Returning;Ads;Tablet;Москва;Одежда;СБП;3740;1;0;0.9;5.0
1721;2024-07-07 22:06;;2201;VIP;Referral;Mobile;Екатеринбург;Косметика;Карта;2618;1;0;;
1722;2024-07-07 23:26;2024-07-11 14:07;2325;Returning;Referral;Tablet;Екатеринбург;Косметика;СБП;1753;1;0;3.6;
1723;2024-07-08 22:54;2024-07-10 21:04;2175;New;Organic;Mobile;Санкт-Петербург;Дом;Наличные;2049;1;10;1.9;5.0
1724;2024-07-09 08:35;2024-07-11 05:36;2130;New;Email;Mobile;Казань;Одежда;СБП;10088;3;0;1.9;
1725;2024-07-09 19:48;2024-07-11 03:48;2430;VIP;Social;Tablet;Санкт-Петербург;Одежда;Карта;22330;5;20;1.3;5.0
1726;2024-07-09 20:10;2024-07-11 04:54;2232;VIP;Ads;Mobile;Москва;Одежда;СБП;10448;2;0;1.4;5.0
1727;2024-07-09 23:48;2024-07-12 08:01;2341;VIP;Organic;Tablet;Санкт-Петербург;Одежда;Карта;4333;1;0;2.3;5.0
1728;2024-07-10 09:48;2024-07-13 17:52;2449;Returning;Ads;Desktop;Казань;Косметика;Карта;5568;3;5;3.3;5.0
1729;2024-07-10 19:24;2024-07-16 20:15;2273;Returning;Email;Mobile;Новосибирск;Одежда;Карта;11945;4;10;6.0;2.0
1730;2024-07-11 14:34;2024-07-14 11:23;2332;Returning;Ads;Desktop;Санкт-Петербург;Книги;Карта;892;1;10;2.9;5.0
1731;2024-07-11 23:07;2024-07-15 03:20;2053;Returning;Ads;Mobile;Казань;Спорт;Карта;4581;1;5;3.2;5.0
1732;2024-07-12 08:42;2024-07-15 05:09;2180;Returning;Email;Mobile;Новосибирск;Книги;Карта;818;1;0;2.9;5.0
1733;2024-07-12 16:42;2024-07-14 08:48;2214;Returning;Ads;Desktop;Санкт-Петербург;Электроника;Наличные;11366;1;0;1.7;5.0
1734;2024-07-12 20:00;2024-07-13 03:11;2388;New;Organic;Tablet;Санкт-Петербург;Одежда;СБП;3302;1;0;0.3;5.0
1735;2024-07-12 20:28;;2427;Returning;Social;Tablet;Санкт-Петербург;Одежда;СБП;2688;1;10;;
1736;2024-07-13 00:15;2024-07-15 11:16;2291;New;Organic;Mobile;Москва;Одежда;Карта;11932;4;0;2.5;5.0
1737;2024-07-13 09:13;;2367;Returning;Ads;Desktop;Казань;Спорт;СБП;16669;4;0;;
1738;2024-07-13 18:16;;2007;Returning;Organic;Mobile;Санкт-Петербург;Одежда;СБП;12988;4;10;;
1739;2024-07-13 20:14;2024-07-14 22:37;2302;Returning;Social;Mobile;Москва;Игрушки;Наличные;1503;1;0;1.1;5.0
1740;2024-07-14 08:30;2024-07-17 02:55;2201;VIP;Organic;Mobile;Екатеринбург;Игрушки;Наличные;3098;2;0;2.8;
1741;2024-07-14 18:47;;2190;VIP;Ads;Mobile;Ростов-на-Дону;Книги;СБП;1359;1;0;;
1742;2024-07-14 21:02;2024-07-16 11:58;2233;Returning;Ads;Mobile;Санкт-Петербург;Электроника;СБП;40485;3;0;1.6;5.0
1743;2024-07-15 12:42;2024-07-16 11:38;2011;VIP;Social;Mobile;Москва;Спорт;СБП;5707;1;0;1.0;5.0
1744;2024-07-15 20:09;2024-07-19 22:59;2061;New;Organic;Tablet;Екатеринбург;Спорт;Наличные;3734;1;0;4.1;5.0
1745;2024-07-15 21:59;2024-07-16 05:10;2218;VIP;Ads;Mobile;Москва;Электроника;Карта;54447;3;0;0.3;5.0
1746;2024-07-16 00:29;2024-07-20 06:27;2334;New;Referral;Mobile;Новосибирск;Книги;СБП;908;1;0;4.2;
1747;2024-07-16 07:00;2024-07-16 20:42;2005;VIP;Email;Mobile;Москва;Электроника;СБП;15980;1;10;0.6;
1748;2024-07-16 14:34;2024-07-20 13:59;2409;VIP;Referral;Desktop;Казань;Игрушки;Карта;2596;1;0;4.0;3.0
1749;2024-07-16 20:49;2024-07-17 04:00;2099;VIP;Ads;Mobile;Санкт-Петербург;Спорт;Карта;11508;2;0;0.3;5.0
1750;2024-07-16 21:38;2024-07-17 04:49;2177;VIP;Organic;Mobile;Москва;Игрушки;Карта;9845;4;0;0.3;5.0
1751;2024-07-17 10:54;;2330;Returning;Ads;Desktop;Москва;Одежда;Карта;8733;2;0;;
1752;2024-07-17 13:53;2024-07-21 22:10;2134;Returning;Organic;Desktop;Новосибирск;Спорт;Карта;10524;2;0;4.3;4.0
1753;2024-07-17 18:43;2024-07-21 18:19;2402;Returning;Social;Desktop;Екатеринбург;Спорт;Карта;10199;2;0;4.0;5.0
1754;2024-07-17 18:48;2024-07-20 09:26;2264;VIP;Ads;Mobile;Ростов-на-Дону;Игрушки;Карта;4748;3;0;2.6;5.0
1755;2024-07-17 19:50;2024-07-19 11:16;2231;New;Organic;Mobile;Москва;Игрушки;Карта;2879;2;0;1.6;5.0
1756;2024-07-18 10:35;2024-07-23 01:18;2244;Returning;Organic;Desktop;Новосибирск;Электроника;СБП;21352;2;0;4.6;3.0
1757;2024-07-18 12:45;2024-07-20 19:16;2060;Returning;Organic;Desktop;Москва;Косметика;Карта;7026;4;0;2.3;5.0
1758;2024-07-18 22:36;2024-07-20 18:49;2225;VIP;Email;Mobile;Санкт-Петербург;Электроника;СБП;16270;1;0;1.8;5.0
1759;2024-07-19 18:11;2024-07-22 11:03;2381;VIP;Organic;Mobile;Казань;Книги;Карта;3814;3;0;2.7;5.0
1760;2024-07-19 19:50;;2366;Returning;Social;Mobile;Екатеринбург;Спорт;СБП;11941;3;10;;
1761;2024-07-19 20:08;2024-07-21 05:36;2024;Returning;Referral;Tablet;Москва;Дом;Карта;4906;2;0;1.4;5.0
1762;2024-07-19 21:01;2024-07-21 19:42;2039;Returning;Ads;Mobile;Нижний Новгород;Одежда;Карта;7035;3;0;1.9;5.0
1763;2024-07-20 13:24;2024-07-25 13:34;2244;Returning;Referral;Mobile;Новосибирск;Одежда;Карта;9917;3;0;5.0;4.0
1764;2024-07-20 13:39;2024-07-23 20:27;2161;Returning;Email;Mobile;Самара;Дом;СБП;2121;1;0;3.3;
1765;2024-07-20 19:14;2024-07-21 05:33;2346;VIP;Organic;Mobile;Москва;Одежда;СБП;14046;3;10;0.4;
1766;2024-07-20 19:23;2024-07-26 10:42;2374;New;Ads;Mobile;Екатеринбург;Книги;Карта;1521;2;0;5.6;3.0
1767;2024-07-20 20:16;2024-07-21 03:27;2064;Returning;Referral;Tablet;Санкт-Петербург;Электроника;СБП;58658;4;0;0.3;5.0
1768;2024-07-20 21:26;2024-07-25 11:43;2201;VIP;Organic;Mobile;Екатеринбург;Дом;СБП;3269;1;0;4.6;
1769;2024-07-20 21:31;2024-07-22 02:20;2046;New;Email;Mobile;Санкт-Петербург;Одежда;Наличные;5620;3;20;1.2;
1770;2024-07-20 23:04;2024-07-25 05:45;2292;VIP;Organic;Mobile;Екатеринбург;Электроника;Наличные;31631;3;5;4.3;
1771;2024-07-21 11:32;2024-07-24 06:14;2264;VIP;Ads;Desktop;Ростов-на-Дону;Косметика;СБП;4651;2;0;2.8;5.0
1772;2024-07-21 16:28;2024-07-23 23:35;2110;New;Email;Desktop;Москва;Электроника;Карта;24574;2;0;2.3;5.0
1773;2024-07-21 18:51;2024-07-23 04:43;2405;Returning;Referral;Mobile;Казань;Книги;Наличные;1549;2;0;1.4;5.0
1774;2024-07-21 19:34;2024-07-22 15:43;2003;Returning;Organic;Mobile;Москва;Дом;Карта;4840;2;0;0.8;5.0
1775;2024-07-21 21:28;2024-07-22 04:39;2305;New;Ads;Tablet;Москва;Спорт;Карта;14826;3;0;0.3;5.0
1776;2024-07-21 21:52;2024-07-23 19:22;2131;VIP;Email;Mobile;Казань;Дом;СБП;7978;2;0;1.9;5.0
1777;2024-07-21 23:37;2024-07-25 06:28;2201;VIP;Organic;Mobile;Екатеринбург;Электроника;СБП;16956;1;0;3.3;4.0
1778;2024-07-22 09:05;2024-07-25 11:49;2353;Returning;Email;Desktop;Нижний Новгород;Косметика;Карта;2810;2;20;3.1;5.0
1779;2024-07-22 10:45;2024-07-24 15:04;2360;VIP;Ads;Desktop;Москва;Дом;Карта;4138;1;0;2.2;
1780;2024-07-22 20:53;2024-07-24 05:07;2022;VIP;Email;Mobile;Москва;Одежда;Наличные;4922;1;5;1.3;5.0
1781;2024-07-23 08:42;;2379;Returning;Email;Mobile;Москва;Игрушки;Карта;2399;2;10;;
1782;2024-07-23 12:57;;2234;VIP;Referral;Desktop;Нижний Новгород;Книги;Карта;6795;5;0;;
1783;2024-07-23 18:22;2024-07-24 20:28;2113;Returning;Referral;Mobile;Нижний Новгород;Дом;Карта;2101;1;0;1.1;5.0
1784;2024-07-23 19:11;2024-07-27 05:38;2339;VIP;Ads;Mobile;Нижний Новгород;Книги;Карта;1635;1;0;3.4;
1785;2024-07-23 23:04;2024-07-25 02:03;2063;Returning;Ads;Tablet;Москва;Дом;Карта;2624;1;0;1.1;5.0
1786;2024-07-23 23:34;2024-07-26 23:34;2427;Returning;Email;Mobile;Санкт-Петербург;Книги;СБП;1911;2;0;3.0;4.0
1787;2024-07-24 00:44;2024-07-27 15:30;2201;VIP;Social;Mobile;Екатеринбург;Электроника;Карта;28443;2;15;3.6;5.0
1788;2024-07-24 12:28;2024-07-25 06:57;2344;Returning;Organic;Desktop;Москва;Дом;СБП;2186;1;0;0.8;4.0
1789;2024-07-24 13:49;2024-07-25 05:33;2346;VIP;Email;Mobile;Москва;Одежда;Карта;5311;1;0;0.7;
1790;2024-07-24 18:15;2024-07-29 04:50;2371;New;Organic;Mobile;Нижний Новгород;Книги;СБП;3575;4;0;4.4;
1791;2024-07-24 19:42;2024-07-29 15:49;2076;New;Organic;Mobile;Новосибирск;Дом;Карта;4493;2;0;4.8;4.0
1792;2024-07-25 13:21;2024-07-28 22:00;2389;Returning;Email;Desktop;Казань;Книги;Карта;865;1;0;3.4;5.0
1793;2024-07-25 18:27;;2142;VIP;Social;Desktop;Санкт-Петербург;Книги;Карта;1101;1;10;;
1794;2024-07-25 18:55;2024-07-28 12:44;2335;Returning;Ads;Mobile;Санкт-Петербург;Одежда;Карта;11257;3;0;2.7;
1795;2024-07-25 19:51;2024-07-26 08:30;2430;VIP;Social;Mobile;Санкт-Петербург;Одежда;СБП;9298;2;10;0.5;5.0
1796;2024-07-25 21:51;2024-07-30 14:52;2052;Returning;Ads;Tablet;Новосибирск;Электроника;Карта;24027;2;0;4.7;4.0
1797;2024-07-25 23:06;2024-07-28 16:43;2350;Returning;Social;Tablet;Ростов-на-Дону;Косметика;Наличные;1891;1;0;2.7;4.0
1798;2024-07-26 09:42;2024-07-27 10:27;2360;VIP;Ads;Desktop;Москва;Книги;СБП;2997;3;10;1.0;5.0
1799;2024-07-26 10:23;2024-07-27 09:14;2438;Returning;Organic;Desktop;Москва;Электроника;СБП;41957;3;0;1.0;5.0
1800;2024-07-26 10:57;2024-07-28 14:29;2360;VIP;Referral;Desktop;Москва;Электроника;Карта;34785;2;0;2.1;5.0
1801;2024-07-26 11:17;2024-07-27 12:08;2144;New;Organic;Desktop;Москва;Игрушки;Карта;1649;1;0;1.0;
1802;2024-07-26 22:19;2024-07-28 21:37;2233;Returning;Email;Tablet;Санкт-Петербург;Спорт;Карта;7146;2;10;2.0;
1803;2024-07-27 01:35;2024-07-28 22:07;2317;Returning;Email;Mobile;Москва;Игрушки;СБП;6641;4;0;1.9;5.0
1804;2024-07-27 10:26;2024-07-29 13:48;2102;New;Ads;Desktop;Москва;Косметика;СБП;1799;1;0;2.1;5.0
1805;2024-07-27 14:35;2024-07-29 10:47;2372;New;Organic;Desktop;Москва;Дом;СБП;1453;1;10;1.8;4.0
1806;2024-07-28 10:10;2024-07-29 09:53;2101;Returning;Organic;Desktop;Москва;Электроника;Карта;28399;2;0;1.0;
1807;2024-07-28 12:28;2024-08-01 09:56;2078;Returning;Organic;Desktop;Ростов-на-Дону;Электроника;Карта;10999;1;5;3.9;4.0
1808;2024-07-28 13:15;2024-07-28 20:26;2141;New;Email;Desktop;Санкт-Петербург;Дом;Карта;8722;5;10;0.3;4.0
1809;2024-07-28 20:09;2024-08-02 11:03;2407;Returning;Email;Tablet;Екатеринбург;Спорт;СБП;4707;1;0;4.6;4.0
1810;2024-07-28 23:30;2024-07-31 21:34;2376;VIP;Ads;Tablet;Нижний Новгород;Спорт;Карта;5829;1;0;2.9;
1811;2024-07-29 00:34;2024-08-02 05:44;2191;New;Email;Mobile;Ростов-на-Дону;Дом;Карта;10999;5;10;4.2;5.0
1812;2024-07-29 11:22;2024-08-04 04:19;2222;Returning;Social;Desktop;Новосибирск;Книги;Карта;812;1;10;5.7;3.0
